serial_num,equip_type,manufacturer,manufacture_date,date_active,date_not_viable,facility,ownership_type,lab_level,calib_engineer_nm,calib_engineer_post,most_recent_calibration,next_calibration,most_recent_maintenance,next_maintenance,maintenance_engineer_nm,maintenance_engineer_post,retirement_date,retirement_requested,retirement_dt_requested,long,lat,last_altered
9597,centrifuge,lab_equip_r_us,2016-08-02,2016-08-10,2018-08-02,Lab,gov,district,tech3,affiliate3,2016-08-23,2016-11-21,2016-10-01,2017-03-30,tech3,affiliate3,2018-07-31,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
9598,coulter,lab_equip_r_us,2016-08-15,2016-09-04,2018-08-15,Lab1,gov,other,tech1,affiliate1,2016-11-01,2017-01-30,2016-11-21,2017-05-20,tech1,affiliate1,2018-08-25,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
9599,graduated_pipettes,best_labs,2017-03-02,2017-03-03,2019-03-02,Lab4,gov,national,tech2,affiliate2,2017-03-05,2017-06-03,2017-05-04,2017-10-31,tech1,affiliate1,2019-02-21,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9600,CD4_CD8_counter,lab_equip_r_us,2017-07-11,2017-08-08,2019-07-11,Lab1,parochial,district,tech2,affiliate2,2017-09-20,2017-12-19,2017-10-15,2018-04-13,tech2,affiliate2,2019-07-29,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
9601,hiv reagents,lab_equip_r_us,2016-05-13,2016-05-14,2018-05-13,Lab4,gov,other,tech3,affiliate3,2016-05-26,2016-08-24,2016-07-20,2017-01-16,tech3,affiliate3,2018-05-04,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9602,pcr_machine,lab_equip_r_us,2016-02-29,2016-03-10,2018-02-28,Lab1,gov,regional,tech2,affiliate2,2016-04-12,2016-07-11,2016-05-28,2016-11-24,tech1,affiliate1,2018-02-28,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
9603,centrifuge,best_labs,2017-03-24,2017-04-22,2019-03-24,Lab2,gov,district,tech1,affiliate1,2017-06-20,2017-09-18,2017-06-03,2017-11-30,tech3,affiliate3,2019-04-12,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9604,graduated_pipettes,best_labs,2016-01-11,2016-01-30,2018-01-10,Lab3,gov,district,tech1,affiliate1,2016-03-27,2016-06-25,2016-04-01,2016-09-28,tech2,affiliate2,2018-01-19,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9605,CD4_CD8_counter,quality_equip,2017-09-09,2017-10-02,2019-09-09,Lab4,gov,district,tech2,affiliate2,2017-10-19,2018-01-17,2017-11-30,2018-05-29,tech1,affiliate1,2019-09-22,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9606,micropipettes,quality_equip,2016-06-21,2016-07-16,2018-06-21,Lab3,gov,regional,tech1,affiliate1,2016-08-26,2016-11-24,2016-09-15,2017-03-14,tech1,affiliate1,2018-07-06,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9607,micropipettes,lab_equip_r_us,2016-07-10,2016-07-31,2018-07-10,Lab4,private,other,tech1,affiliate1,2016-08-17,2016-11-15,2016-09-01,2017-02-28,tech2,affiliate2,2018-07-21,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9608,spectrophotometer,best_labs,2017-08-06,2017-08-22,2019-08-06,Lab3,gov,district,tech2,affiliate2,2017-10-03,2018-01-01,2017-10-16,2018-04-14,tech1,affiliate1,2019-08-12,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9609,centrifuge,quality_equip,2016-03-10,2016-04-01,2018-03-10,Lab1,gov,district,tech2,affiliate2,2016-04-16,2016-07-15,2016-05-21,2016-11-17,tech2,affiliate2,2018-03-22,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
9610,coulter,quality_equip,2016-09-13,2016-09-20,2018-09-13,Lab,private,district,tech1,affiliate1,2016-11-01,2017-01-30,2016-11-21,2017-05-20,tech2,affiliate2,2018-09-10,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
9611,pcr_machine,best_labs,2016-03-21,2016-03-23,2018-03-21,Lab2,gov,district,tech2,affiliate2,2016-05-22,2016-08-20,2016-05-06,2016-11-02,tech1,affiliate1,2018-03-13,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9612,micropipettes,lab_equip_r_us,2016-12-17,2016-12-31,2018-12-17,Lab1,private,district,tech2,affiliate2,2017-02-20,2017-05-21,2017-01-31,2017-07-30,tech3,affiliate3,2018-12-21,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
9613,CD4_CD8_counter,quality_equip,2017-11-09,2017-11-22,2019-11-09,Lab,gov,district,tech1,affiliate1,2017-12-11,2018-03-11,2017-12-27,2018-06-25,tech2,affiliate2,2019-11-12,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
9614,graduated_pipettes,lab_equip_r_us,2017-05-09,2017-05-31,2019-05-09,Lab4,private,district,tech3,affiliate3,2017-06-26,2017-09-24,2017-08-17,2018-02-13,tech3,affiliate3,2019-05-21,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9615,pcr_tube,quality_equip,2017-09-09,2017-09-14,2019-09-09,Lab3,gov,regional,tech1,affiliate1,2017-11-04,2018-02-02,2017-11-06,2018-05-05,tech3,affiliate3,2019-09-04,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9616,pcr_tube,lab_equip_r_us,2016-03-28,2016-04-03,2018-03-28,Lab2,gov,district,tech2,affiliate2,2016-05-24,2016-08-22,2016-05-08,2016-11-04,tech1,affiliate1,2018-03-24,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9617,micropipettes,quality_equip,2017-02-14,2017-02-23,2019-02-14,Lab1,gov,district,tech1,affiliate1,2017-03-11,2017-06-09,2017-05-13,2017-11-09,tech2,affiliate2,2019-02-13,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
9618,graduated_pipettes,quality_equip,2016-03-16,2016-04-15,2018-03-16,Lab4,gov,national,tech3,affiliate3,2016-06-11,2016-09-09,2016-05-27,2016-11-23,tech1,affiliate1,2018-04-05,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9619,CD4_CD8_counter,lab_equip_r_us,2017-11-16,2017-11-23,2019-11-16,Lab,gov,regional,tech1,affiliate1,2017-12-12,2018-03-12,2018-02-01,2018-07-31,tech2,affiliate2,2019-11-13,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
9620,graduated_pipettes,lab_equip_r_us,2017-10-18,2017-10-24,2019-10-18,Lab1,private,district,tech3,affiliate3,2017-11-19,2018-02-17,2017-12-17,2018-06-15,tech1,affiliate1,2019-10-14,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
9621,graduated_pipettes,lab_equip_r_us,2016-07-08,2016-08-04,2018-07-08,Lab4,gov,district,tech1,affiliate1,2016-09-30,2016-12-29,2016-10-03,2017-04-01,tech3,affiliate3,2018-07-25,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9622,micropipettes,quality_equip,2016-06-07,2016-06-30,2018-06-07,Lab3,gov,district,tech1,affiliate1,2016-08-28,2016-11-26,2016-09-21,2017-03-20,tech3,affiliate3,2018-06-20,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9623,micropipettes,lab_equip_r_us,2017-11-08,2017-11-20,2019-11-08,Lab1,gov,district,tech1,affiliate1,2017-12-24,2018-03-24,2018-01-29,2018-07-28,tech3,affiliate3,2019-11-10,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
9624,CD4_CD8_counter,best_labs,2017-02-22,2017-03-23,2019-02-22,Lab2,gov,regional,tech3,affiliate3,2017-04-08,2017-07-07,2017-06-20,2017-12-17,tech3,affiliate3,2019-03-13,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9625,P24,best_labs,2017-12-15,2017-12-27,2019-12-15,Lab2,gov,district,tech1,affiliate1,2018-02-23,2018-05-24,2018-02-09,2018-08-08,tech2,affiliate2,2019-12-17,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9626,CD4_CD8_counter,lab_equip_r_us,2017-08-13,2017-08-14,2019-08-13,Lab1,private,regional,tech1,affiliate1,2017-09-06,2017-12-05,2017-09-26,2018-03-25,tech1,affiliate1,2019-08-04,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
9627,CD4_CD8_counter,quality_equip,2016-11-04,2016-11-20,2018-11-04,Lab,gov,district,tech1,affiliate1,2016-12-03,2017-03-03,2017-02-02,2017-08-01,tech3,affiliate3,2018-11-10,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
9628,pcr_machine,lab_equip_r_us,2017-07-10,2017-08-05,2019-07-10,Lab3,private,district,tech3,affiliate3,2017-08-19,2017-11-17,2017-09-10,2018-03-09,tech3,affiliate3,2019-07-26,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9629,centrifuge,lab_equip_r_us,2016-07-27,2016-08-12,2018-07-27,Lab1,private,district,tech1,affiliate1,2016-09-20,2016-12-19,2016-09-24,2017-03-23,tech1,affiliate1,2018-08-02,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
9630,spectrophotometer,best_labs,2016-12-30,2017-01-26,2018-12-30,Lab1,gov,regional,tech2,affiliate2,2017-03-19,2017-06-17,2017-02-28,2017-08-27,tech1,affiliate1,2019-01-16,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
9631,centrifuge,quality_equip,2017-04-14,2017-04-29,2019-04-14,Lab1,gov,national,tech1,affiliate1,2017-06-27,2017-09-25,2017-07-13,2018-01-09,tech2,affiliate2,2019-04-19,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
9632,P24,lab_equip_r_us,2017-06-07,2017-06-25,2019-06-07,Lab3,private,district,tech1,affiliate1,2017-07-07,2017-10-05,2017-08-11,2018-02-07,tech2,affiliate2,2019-06-15,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9633,centrifuge,lab_equip_r_us,2017-09-15,2017-10-12,2019-09-15,Lab3,gov,district,tech3,affiliate3,2017-11-23,2018-02-21,2017-11-26,2018-05-25,tech2,affiliate2,2019-10-02,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9634,coulter,lab_equip_r_us,2016-10-14,2016-11-04,2018-10-14,Lab1,gov,district,tech3,affiliate3,2016-12-09,2017-03-09,2016-12-16,2017-06-14,tech2,affiliate2,2018-10-25,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
9635,pcr_tube,lab_equip_r_us,2017-08-26,2017-09-02,2019-08-26,Lab4,gov,national,tech3,affiliate3,2017-10-23,2018-01-21,2017-11-05,2018-05-04,tech3,affiliate3,2019-08-23,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9636,graduated_pipettes,lab_equip_r_us,2017-01-06,2017-01-12,2019-01-06,Lab3,gov,district,tech2,affiliate2,2017-02-24,2017-05-25,2017-03-29,2017-09-25,tech3,affiliate3,2019-01-02,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9637,micropipettes,quality_equip,2017-02-16,2017-03-08,2019-02-16,Lab1,private,district,tech2,affiliate2,2017-04-01,2017-06-30,2017-04-25,2017-10-22,tech1,affiliate1,2019-02-26,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
9638,pcr_tube,lab_equip_r_us,2017-06-16,2017-06-29,2019-06-16,Lab4,gov,regional,tech1,affiliate1,2017-08-16,2017-11-14,2017-09-17,2018-03-16,tech1,affiliate1,2019-06-19,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9639,micropipettes,quality_equip,2017-03-13,2017-03-21,2019-03-13,Lab1,gov,regional,tech1,affiliate1,2017-05-16,2017-08-14,2017-04-29,2017-10-26,tech3,affiliate3,2019-03-11,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
9640,centrifuge,lab_equip_r_us,2016-08-18,2016-09-01,2018-08-18,Lab4,gov,regional,tech3,affiliate3,2016-10-30,2017-01-28,2016-10-12,2017-04-10,tech2,affiliate2,2018-08-22,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9641,P24,quality_equip,2017-01-29,2017-02-16,2019-01-29,Lab4,gov,regional,tech1,affiliate1,2017-04-15,2017-07-14,2017-04-27,2017-10-24,tech2,affiliate2,2019-02-06,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9642,pcr_tube,lab_equip_r_us,2017-10-27,2017-11-24,2019-10-27,Lab2,gov,district,tech3,affiliate3,2017-11-25,2018-02-23,2018-02-09,2018-08-08,tech3,affiliate3,2019-11-14,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9643,spectrophotometer,quality_equip,2017-08-11,2017-08-31,2019-08-11,Lab4,private,district,tech1,affiliate1,2017-09-18,2017-12-17,2017-11-12,2018-05-11,tech2,affiliate2,2019-08-21,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9644,spectrophotometer,lab_equip_r_us,2016-02-01,2016-03-02,2018-01-31,Lab,gov,district,tech1,affiliate1,2016-03-25,2016-06-23,2016-05-18,2016-11-14,tech1,affiliate1,2018-02-20,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
9645,hiv reagents,quality_equip,2016-01-18,2016-02-07,2018-01-17,Lab4,gov,district,tech2,affiliate2,2016-03-29,2016-06-27,2016-03-08,2016-09-04,tech1,affiliate1,2018-01-27,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9646,graduated_pipettes,lab_equip_r_us,2017-07-01,2017-07-23,2019-07-01,Lab,gov,district,tech3,affiliate3,2017-09-18,2017-12-17,2017-09-22,2018-03-21,tech1,affiliate1,2019-07-13,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
9647,CD4_CD8_counter,lab_equip_r_us,2017-02-27,2017-03-19,2019-02-27,Lab1,gov,district,tech3,affiliate3,2017-05-10,2017-08-08,2017-04-30,2017-10-27,tech1,affiliate1,2019-03-09,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
9648,pcr_machine,quality_equip,2017-10-25,2017-11-17,2019-10-25,Lab3,gov,other,tech3,affiliate3,2017-11-26,2018-02-24,2018-02-09,2018-08-08,tech2,affiliate2,2019-11-07,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9649,coulter,best_labs,2016-04-16,2016-05-05,2018-04-16,Lab2,gov,district,tech2,affiliate2,2016-06-09,2016-09-07,2016-07-19,2017-01-15,tech1,affiliate1,2018-04-25,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9650,centrifuge,lab_equip_r_us,2016-09-01,2016-09-27,2018-09-01,Lab4,gov,regional,tech1,affiliate1,2016-10-06,2017-01-04,2016-12-02,2017-05-31,tech1,affiliate1,2018-09-17,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9651,micropipettes,best_labs,2017-07-07,2017-07-14,2019-07-07,Lab1,gov,district,tech1,affiliate1,2017-08-07,2017-11-05,2017-09-06,2018-03-05,tech2,affiliate2,2019-07-04,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
9652,P24,lab_equip_r_us,2017-03-23,2017-03-25,2019-03-23,Lab2,private,regional,tech3,affiliate3,2017-04-21,2017-07-20,2017-06-09,2017-12-06,tech2,affiliate2,2019-03-15,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9653,micropipettes,lab_equip_r_us,2016-12-13,2017-01-09,2018-12-13,Lab,gov,national,tech2,affiliate2,2017-02-02,2017-05-03,2017-03-10,2017-09-06,tech2,affiliate2,2018-12-30,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
9654,P24,best_labs,2017-07-15,2017-08-06,2019-07-15,Lab2,private,district,tech1,affiliate1,2017-09-11,2017-12-10,2017-09-05,2018-03-04,tech2,affiliate2,2019-07-27,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9655,hiv reagents,lab_equip_r_us,2016-05-17,2016-05-23,2018-05-17,Lab2,gov,district,tech2,affiliate2,2016-07-18,2016-10-16,2016-07-23,2017-01-19,tech1,affiliate1,2018-05-13,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9656,CD4_CD8_counter,lab_equip_r_us,2016-11-07,2016-11-12,2018-11-07,Lab,gov,district,tech1,affiliate1,2016-12-23,2017-03-23,2016-12-24,2017-06-22,tech1,affiliate1,2018-11-02,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
9657,graduated_pipettes,quality_equip,2016-02-13,2016-03-07,2018-02-12,Lab2,gov,district,tech1,affiliate1,2016-05-02,2016-07-31,2016-05-05,2016-11-01,tech2,affiliate2,2018-02-25,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9658,CD4_CD8_counter,best_labs,2016-12-15,2017-01-14,2018-12-15,Lab4,gov,regional,tech1,affiliate1,2017-02-24,2017-05-25,2017-02-26,2017-08-25,tech1,affiliate1,2019-01-04,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9659,pcr_machine,best_labs,2017-09-28,2017-10-27,2019-09-28,Lab3,gov,district,tech1,affiliate1,2017-11-13,2018-02-11,2017-12-28,2018-06-26,tech3,affiliate3,2019-10-17,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9660,coulter,lab_equip_r_us,2017-10-13,2017-10-21,2019-10-13,Lab,gov,district,tech3,affiliate3,2017-11-22,2018-02-20,2018-01-03,2018-07-02,tech2,affiliate2,2019-10-11,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
9661,hiv reagents,best_labs,2017-03-23,2017-03-27,2019-03-23,Lab2,gov,district,tech3,affiliate3,2017-05-09,2017-08-07,2017-06-03,2017-11-30,tech2,affiliate2,2019-03-17,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9662,hiv reagents,lab_equip_r_us,2016-09-21,2016-09-28,2018-09-21,Lab3,gov,regional,tech1,affiliate1,2016-10-12,2017-01-10,2016-12-13,2017-06-11,tech3,affiliate3,2018-09-18,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9663,pcr_machine,quality_equip,2016-09-23,2016-10-04,2018-09-23,Lab3,gov,district,tech1,affiliate1,2016-10-16,2017-01-14,2016-12-07,2017-06-05,tech3,affiliate3,2018-09-24,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9664,centrifuge,lab_equip_r_us,2017-05-28,2017-06-22,2019-05-28,Lab,gov,district,tech3,affiliate3,2017-08-08,2017-11-06,2017-09-13,2018-03-12,tech2,affiliate2,2019-06-12,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
9665,spectrophotometer,lab_equip_r_us,2017-02-03,2017-02-26,2019-02-03,Lab1,gov,district,tech1,affiliate1,2017-03-15,2017-06-13,2017-05-23,2017-11-19,tech3,affiliate3,2019-02-16,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
9666,pcr_tube,best_labs,2016-04-27,2016-05-22,2018-04-27,Lab,gov,district,tech2,affiliate2,2016-07-07,2016-10-05,2016-06-21,2016-12-18,tech3,affiliate3,2018-05-12,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
9667,pcr_tube,best_labs,2017-08-16,2017-08-30,2019-08-16,Lab4,private,district,tech3,affiliate3,2017-10-07,2018-01-05,2017-10-22,2018-04-20,tech3,affiliate3,2019-08-20,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9668,centrifuge,lab_equip_r_us,2017-10-24,2017-10-29,2019-10-24,Lab1,gov,regional,tech3,affiliate3,2017-12-10,2018-03-10,2017-12-12,2018-06-10,tech2,affiliate2,2019-10-19,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
9669,spectrophotometer,lab_equip_r_us,2017-10-12,2017-10-21,2019-10-12,Lab1,gov,district,tech1,affiliate1,2017-11-15,2018-02-13,2017-12-25,2018-06-23,tech2,affiliate2,2019-10-11,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
9670,graduated_pipettes,best_labs,2017-01-05,2017-02-01,2019-01-05,Lab3,gov,other,tech1,affiliate1,2017-02-25,2017-05-26,2017-03-30,2017-09-26,tech1,affiliate1,2019-01-22,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9671,centrifuge,lab_equip_r_us,2016-01-08,2016-01-16,2018-01-07,Lab2,gov,district,tech2,affiliate2,2016-03-03,2016-06-01,2016-03-28,2016-09-24,tech3,affiliate3,2018-01-05,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9672,pcr_tube,quality_equip,2017-06-01,2017-06-23,2019-06-01,Lab4,gov,national,tech3,affiliate3,2017-08-16,2017-11-14,2017-08-18,2018-02-14,tech2,affiliate2,2019-06-13,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9673,graduated_pipettes,best_labs,2016-06-24,2016-07-17,2018-06-24,Lab1,gov,district,tech2,affiliate2,2016-08-18,2016-11-16,2016-08-16,2017-02-12,tech3,affiliate3,2018-07-07,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
9674,coulter,lab_equip_r_us,2017-06-12,2017-06-26,2019-06-12,Lab,gov,district,tech2,affiliate2,2017-07-10,2017-10-08,2017-09-11,2018-03-10,tech2,affiliate2,2019-06-16,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
9675,graduated_pipettes,quality_equip,2016-07-11,2016-07-15,2018-07-11,Lab,private,district,tech1,affiliate1,2016-09-10,2016-12-09,2016-10-10,2017-04-08,tech1,affiliate1,2018-07-05,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
9676,micropipettes,best_labs,2017-05-22,2017-06-18,2019-05-22,Lab,private,regional,tech2,affiliate2,2017-06-25,2017-09-23,2017-09-15,2018-03-14,tech2,affiliate2,2019-06-08,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
9677,hiv reagents,lab_equip_r_us,2017-09-12,2017-10-09,2019-09-12,Lab1,gov,district,tech3,affiliate3,2017-12-04,2018-03-04,2017-12-30,2018-06-28,tech2,affiliate2,2019-09-29,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
9678,hiv reagents,lab_equip_r_us,2016-11-03,2016-11-18,2018-11-03,Lab1,gov,district,tech1,affiliate1,2016-11-23,2017-02-21,2017-02-08,2017-08-07,tech2,affiliate2,2018-11-08,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
9679,centrifuge,best_labs,2016-05-03,2016-05-08,2018-05-03,Lab3,gov,district,tech2,affiliate2,2016-05-14,2016-08-12,2016-07-17,2017-01-13,tech3,affiliate3,2018-04-28,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9680,graduated_pipettes,lab_equip_r_us,2017-09-15,2017-09-25,2019-09-15,Lab,gov,national,tech1,affiliate1,2017-10-24,2018-01-22,2017-12-09,2018-06-07,tech3,affiliate3,2019-09-15,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
9681,pcr_tube,lab_equip_r_us,2016-11-25,2016-11-26,2018-11-25,Lab,gov,national,tech3,affiliate3,2017-01-22,2017-04-22,2016-12-30,2017-06-28,tech3,affiliate3,2018-11-16,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
9682,pcr_machine,lab_equip_r_us,2017-07-07,2017-07-08,2019-07-07,Lab4,private,regional,tech2,affiliate2,2017-08-01,2017-10-30,2017-08-24,2018-02-20,tech3,affiliate3,2019-06-28,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9683,pcr_machine,lab_equip_r_us,2017-07-21,2017-08-05,2019-07-21,Lab2,private,other,tech3,affiliate3,2017-09-25,2017-12-24,2017-09-26,2018-03-25,tech1,affiliate1,2019-07-26,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9684,spectrophotometer,best_labs,2016-11-17,2016-12-05,2018-11-17,Lab4,gov,other,tech1,affiliate1,2017-01-04,2017-04-04,2017-02-26,2017-08-25,tech2,affiliate2,2018-11-25,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9685,spectrophotometer,best_labs,2016-02-29,2016-03-29,2018-02-28,Lab,private,district,tech2,affiliate2,2016-05-17,2016-08-15,2016-06-07,2016-12-04,tech3,affiliate3,2018-03-19,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
9686,pcr_machine,lab_equip_r_us,2016-04-11,2016-05-08,2018-04-11,Lab1,gov,national,tech3,affiliate3,2016-06-26,2016-09-24,2016-07-07,2017-01-03,tech2,affiliate2,2018-04-28,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
9687,coulter,best_labs,2016-08-18,2016-09-01,2018-08-18,Lab,gov,regional,tech3,affiliate3,2016-09-10,2016-12-09,2016-10-15,2017-04-13,tech3,affiliate3,2018-08-22,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
9688,P24,quality_equip,2016-09-14,2016-10-11,2018-09-14,Lab3,parochial,regional,tech2,affiliate2,2016-11-27,2017-02-25,2016-12-30,2017-06-28,tech2,affiliate2,2018-10-01,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9689,pcr_tube,lab_equip_r_us,2016-02-27,2016-03-01,2018-02-26,Lab,gov,other,tech1,affiliate1,2016-04-25,2016-07-24,2016-05-14,2016-11-10,tech2,affiliate2,2018-02-19,,,11.502075200000036,3.848032500000001,2016-01-01T00:00:01Z
9690,micropipettes,quality_equip,2017-03-31,2017-04-18,2019-03-31,Lab2,gov,district,tech3,affiliate3,2017-06-10,2017-09-08,2017-06-15,2017-12-12,tech2,affiliate2,2019-04-08,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9691,coulter,quality_equip,2017-08-09,2017-08-16,2019-08-09,Lab1,gov,district,tech2,affiliate2,2017-08-17,2017-11-15,2017-09-30,2018-03-29,tech1,affiliate1,2019-08-06,,,9.767868700000008,4.0510564,2016-01-01T00:00:01Z
9692,hiv reagents,lab_equip_r_us,2016-05-21,2016-06-10,2018-05-21,Lab3,gov,district,tech3,affiliate3,2016-07-05,2016-10-03,2016-08-19,2017-02-15,tech1,affiliate1,2018-05-31,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9693,CD4_CD8_counter,quality_equip,2016-05-14,2016-05-25,2018-05-14,Lab4,gov,other,tech3,affiliate3,2016-07-23,2016-10-21,2016-08-15,2017-02-11,tech2,affiliate2,2018-05-15,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
9694,graduated_pipettes,lab_equip_r_us,2016-03-30,2016-04-06,2018-03-30,Lab3,gov,national,tech2,affiliate2,2016-05-17,2016-08-15,2016-06-04,2016-12-01,tech1,affiliate1,2018-03-27,,,3.379205700000057,6.5243793,2016-01-01T00:00:01Z
