facility_id,count_equip,manufacturer,model_number,serial_number,manufacture_date,service_provider,equip_type,lab_name,lab_address,lab_level,lab_affi,address_geocode,latitude,longitude
SS/DEL/001,NA,SANYO,,810423,6199,NA,incubator,DELTA STATE UNIVERSITY HEALTH SERVICES,"PMB 1 ABRAKA,DELTA STATE",Secondary,AcADAemic,"PMB 1 ABRAKA,DELTA STATE, Nigeria",39.78373,-100.445882
SS/DEL/020,NA,SCOA,,5872175,2007,NA,incubator,OGULAGHA COTTAGE HOSPITAL LABORATORY OGULAGHA,YOUBEBE ROADA OGULAGHA TOWN DELTA STATE,Tertiary,Hospital,"YOUBEBE ROADA OGULAGHA TOWN DELTA STATE, Nigeria",39.78373,-100.445882
SW/LAG/078,NA,,,,NA,NA,incubator,BAFEM MEDICAL LIMITED,59 AYILARA STREET OFF GUELEGBA ROADA SURULERE LAGER,Primary,Private,"59 AYILARA STREET OFF GUELEGBA ROADA SURULERE LAGER, Nigeria",39.78373,-100.445882
SW/OND/001,NA,locally made,,,NA,NA,incubator,CHRIST LOVE HOSPITAL LAB FRMERLY OLAOLU MATERNITY,NO3 AGAMO ROADA ITAOGBOLU AKURE NORTH LGA .,Primary,Hospital,"NO3 AGAMO ROADA ITAOGBOLU AKURE NORTH LGA ., Nigeria",39.78373,-100.445882
SW/OSU/009,NA,LEMFIELD MEDICAL ENGLAND,DNP 9002 SERIES,,NA,NA,incubator,STATE HOSPITAL IJEBU ODE,OLISA ROADA P..M.B. 2023 IJEBU -ODE,Secondary,NA,"OLISA ROADA P..M.B. 2023 IJEBU -ODE, Nigeria",39.78373,-100.445882
SW/OSU/011,NA,,,,NA,NA,incubator,DAILY MEDICAL DIAGNOSTIC CENTRE,BESIDE STERLING BANK ADAEBARE SPECIALIST HOSP PREMISES GBONGAN ROADA OSOGBO OSUN STATE,NA,Private,"BESIDE STERLING BANK ADAEBARE SPECIALIST HOSP PREMISES GBONGAN ROADA OSOGBO OSUN STATE, Nigeria",39.78373,-100.445882
SW/OSU/012,NA,HERAEUS,91107409,51000940,NA,NA,incubator,PEPFAIR INTERGRATED LAB SACRED HEART HOSPITAL APIN,LANTORO ABEOKUTA .OGUN STATE,Secondary,NGo or Religious,"LANTORO ABEOKUTA .OGUN STATE, Nigeria",39.78373,-100.445882
SW/OSU/016,NA,GENLAB,AC106FM,268692F,2010,NA,incubator,HOLY SPIRIT PRIMARY HEALTH CARE CENTRE,IFOFIN AREA IPEJU IJESA OSUN STATE,Primary,Public Health,"IFOFIN AREA IPEJU IJESA OSUN STATE, Nigeria",39.78373,-100.445882
SW/OYO/010,NA,JELO TECHNICAL INCUBATOR,14X14 Q099042,543,1956,NA,incubator,LABORATORY DEPARTMENT MATERNITY TEACHING HOSPITAL,YEMETU ADAEOYO IBADAAN,Secondary,Hospital,"YEMETU ADAEOYO IBADAAN, Nigeria",39.78373,-100.445882
SW/OYO/013,NA,GHN LAB INSTRUMENTS,,543,2002,NA,incubator,OYASESAN NURSING AND MATERNITY HOME,190 ODINJO ROADA IBADAAN OYO,NA,NA,"190 ODINJO ROADA IBADAAN OYO, Nigeria",39.78373,-100.445882
SE/ABI/011,NA,HITACHI,MR-8005,NA,NA,,incubator,OBIOMA MATERNITY HOME,NGBOKORITA NNORI ISIALA NGWA SOUTH LGA ABIA ST,NA,NA,"NGBOKORITA NNORI ISIALA NGWA SOUTH LGA ABIA ST, Nigeria",39.78373,-100.445882
NC/KWA/006,NA,NA,,607014,NA,NA,incubator,COTTAGE HOSPITAL,BALLAH KWARA STATE.,Primary,Public Health,"BALLAH KWARA STATE., Nigeria",39.78373,-100.445882
NC/KWA/004,NA,NA,,,NA,NA,incubator,GENERAL HOSPITAL OFFA,OFFA KWARA STATE,Secondary,NGo or Religious,"OFFA KWARA STATE, Nigeria",8.16466,4.68679
NC/KWA/007,NA,NA,,,NA,NA,incubator,BASIC HEALTH CENTRE OFFA,OFFA LGA KWARA ST.,Primary,Public Health,"OFFA LGA KWARA ST., Nigeria",39.78373,-100.445882
NC/KWA/010,NA,NA,,607008,NA,NA,incubator,ROYAL CARE HOSPITAL,"NO 1 PONYAN ST. UPPER GAA AKANBI, ILORIN KWARA STATE",Other,Private,"NO 1 PONYAN ST. UPPER GAA AKANBI, ILORIN KWARA STATE, Nigeria",39.78373,-100.445882
NC/KWA/013,NA,NA,SM 9022,L-703728,NA,NA,incubator,OMOWUMI CLINIC,"SOBI ROADA, ILORIN, KWARA STATE",NA,NA,"SOBI ROADA, ILORIN, KWARA STATE, Nigeria",39.78373,-100.445882
NC/NAS/005,NA,NA,ST-226,881149,NA,NA,incubator,KEFFI MEDICAL LABORATORY (DIAGNOSTICS),"71 ABDULZANAG ROADA,NASARAWAROADA,KEFFI,NASARAWA STATE",Primary,Private,"71 ABDULZANAG ROADA,NASARAWAROADA,KEFFI,NASARAWA STATE, Nigeria",39.78373,-100.445882
NC/NAS/007,NA,NA,M53,98F091,NA,NA,incubator,JAMES HOSPITAL(NO LONGER EXISTS),NASARAWA STATE,NA,NA,"NASARAWA STATE, Nigeria",8.438787,8.238285
NC/NIG/001,NA,NA,A7,,NA,NA,incubator,PHCN HOSPITAL (NEPA HOSPITAL),SHIRORO,Secondary,NMOD,"SHIRORO, Nigeria",9.971292,6.834487
NC/NIG/002,NA,NA,,,NA,NA,incubator,PATHOLOGY DEPARTMENT GENERAL HOSPITAL NEW BUSSA,"GENERAL HOSPITAL NEW BUSSA, NIGER STATE",Tertiary,NMOD,"GENERAL HOSPITAL NEW BUSSA, NIGER STATE, Nigeria",39.78373,-100.445882
NC/PLA/009,NA,NA,DNP-9022,10066,NA,NA,incubator,TRUST MEDICAL LABORATORY,17 MURTALA MOHD WAY OPP PLD JUTH JOS,NA,NA,"17 MURTALA MOHD WAY OPP PLD JUTH JOS, Nigeria",39.78373,-100.445882
SE/ABI/010,NA,,,NA,NA,,incubator,CHINWEKE MATERNITY HOME,CHINWEKE MATERNITY HOME ISIAMA AFARA UMUAHIA ABIA ST,NA,NA,"CHINWEKE MATERNITY HOME ISIAMA AFARA UMUAHIA ABIA ST, Nigeria",39.78373,-100.445882
SE/IMO/010,NA,CHIPAS INST.,,NA,NA,,incubator,HOLY ROSARY HOSPITAL AND MATERNITY IMO STATE,OGBOR NGURU ABOH MBAISE,Primary,NA,"OGBOR NGURU ABOH MBAISE, Nigeria",39.78373,-100.445882
SE/IMO/013,NA,MEDICAL INSTRUMENT MFT CO,,NA,NA,LOCAL ENGINEER,incubator,"GENERAL HOSPITAL EGBEMA ,OHAJI/EGBEMA LGA","OBIAKU EGBEMA, IMO STATE",Secondary,Public Health,"OBIAKU EGBEMA, IMO STATE, Nigeria",39.78373,-100.445882
SW/LAG/063,NA,ENTLUFTUNG,,NA,NA,,incubator,PATHOLOGY DEPT.,NAT. ORTHOPEADAIC HOP,Tertiary,Hospital,"NAT. ORTHOPEADAIC HOP, Nigeria",39.78373,-100.445882
SW/LAG/063,NA,ENTLUTUNG,,NA,NA,,incubator,PATHOLOGY DEPT.,NAT. ORTHOPEADAIC HOP,Tertiary,Hospital,"NAT. ORTHOPEADAIC HOP, Nigeria",39.78373,-100.445882
SS/DEL/002,NA,LAB-LINE INSTRUMENT.INC,302-1,1098-0200,NA,NA,incubator,CENTRAL HOSPITAL LABORATORY AGBOR DELTA STATE,OLD LAGOS - ASABA ROADA PMB 2025,Secondary,Hospital,"OLD LAGOS - ASABA ROADA PMB 2025, Nigeria",39.78373,-100.445882
SS/DEL/026,NA,HILCOM,,,NA,NA,incubator,CAPITAL HILL CLINIC LAB,NO 2 ETUWENE STR OFF DECO ROADA WARRI DELTA STATE,Secondary,Private,"NO 2 ETUWENE STR OFF DECO ROADA WARRI DELTA STATE, Nigeria",39.78373,-100.445882
SS/EDO/001,NA,UNITEMP LAB,N/A,74039/8,NA,NA,incubator,ST JOSIAH MEDICAL CENTRE LABORATORY,4 USELU SECONDARY SCH ROADA USELU EDO,Other,NA,"4 USELU SECONDARY SCH ROADA USELU EDO, Nigeria",39.78373,-100.445882
SW/OSU/014,NA,EQUIPMENT INFO NOT AVAILABLE,,,NA,NA,incubator,NNPC MEDICAL CLINIC MOSIMI .,MOSOIMI SAGAMU OGUN STATE,Secondary,Public Health,"MOSOIMI SAGAMU OGUN STATE, Nigeria",39.78373,-100.445882
SW/OYO/006,NA,LOCALLY MADE,,,NA,NA,incubator,GOLD CROSS MEDICAL CLINIC,NO 36 ADAEOYO OJE ROADA YEMETU IBADAAN OYO STATE,Primary,Private,"NO 36 ADAEOYO OJE ROADA YEMETU IBADAAN OYO STATE, Nigeria",39.78373,-100.445882
SW/LAG/074,NA,MEMMERT,BE 400 / BE500,NA,2001,TEXAN ENGINEERING,incubator,PATHOLOGY DEPT.,NAT. ORTHO. HOSPITAL IGBOBI LAGOS,Tertiary,Hospital,"NAT. ORTHO. HOSPITAL IGBOBI LAGOS, Nigeria",39.78373,-100.445882
SE/ABI/009,NA,HERAEUS,135069,NA,NA,,incubator,UTURU HEALTH CENTER,MEDICAL CENTER UTURU ABIA ST .,NA,NA,"MEDICAL CENTER UTURU ABIA ST ., Nigeria",39.78373,-100.445882
SE/ANA/012,NA,RMC CHIKPAS,,,NA,NA,incubator,PIETA HOSPITAL,"NO 4 NWAZIKI AWADAA, OFF ONITSHA -OWERRI ROADA ONITSHA ANAMBRA STATE",Other,Hospital,"NO 4 NWAZIKI AWADAA, OFF ONITSHA -OWERRI ROADA ONITSHA ANAMBRA STATE, Nigeria",39.78373,-100.445882
SS/DEL/019,NA,SURGIFRIEND MEDICALS,SIN 4886,,NA,NA,incubator,ST MATERNITY HOME OGWASHI UKU DELTA STATE,IDUMBULU QTRS OGWASHI UKU,NA,NA,"IDUMBULU QTRS OGWASHI UKU, Nigeria",39.78373,-100.445882
SS/DEL/023,NA,MEMEMENT,,260090001,NA,NA,incubator,GENERAL HOSPITAL PATAN.,HOSPITAL ROADA OFF MARKET ROADA PATANI DELTA STATE,Secondary,Hospital,"HOSPITAL ROADA OFF MARKET ROADA PATANI DELTA STATE, Nigeria",39.78373,-100.445882
SW/LAG/079,NA,SURGIFIELD MEDICAL,SM 9022A,,NA,NA,incubator,MASSEY STREET CHILDREN HOSPITAL LAB,MASSEY STREET LAGOS INLAND,Tertiary,Hospital,"MASSEY STREET LAGOS INLAND, Nigeria",39.78373,-100.445882
SW/OYO/009,NA,LAB THERMAL EQUIPMENT LTD,,,NA,NA,incubator,HAEMATOLOGY/BLOOD BANK,UNIVERSITY COLLEGE HOSPITAL OYO STATE,Tertiary,Hospital,"UNIVERSITY COLLEGE HOSPITAL OYO STATE, Nigeria",39.78373,-100.445882
SW/OYO/015,NA,HEAT UP MEDICAL PRODUCT,DMP 9082,NA,NA,,incubator,LABORATORY DEPT GENERAL,HOSPITAL SANGO ERUWA,Secondary,Hospital,"HOSPITAL SANGO ERUWA, Nigeria",39.78373,-100.445882
NC/FCT/010,NA,,,,NA,,incubator,IMPRESIT BAKALERI STAFF CLINIC,LIFE CAMP ABUJA,NA,NA,"LIFE CAMP ABUJA, Nigeria",39.78373,-100.445882
NC/KOG/003,NA,ERMA INC,PCR-210N,29479,NA,,incubator,ENDURANCE CLINIC,ABEJUKOLO ANKPA,NA,NA,"ABEJUKOLO ANKPA, Nigeria",39.78373,-100.445882
NC/KOG/021,NA,LAB TECH,,9910,NA,,incubator,ASCL MED CENTRE LABORATORY,WITHIN ASCL COMPLEX AJAKUTA,Secondary,Public Health,"WITHIN ASCL COMPLEX AJAKUTA, Nigeria",39.78373,-100.445882
NC/KOG/023,NA,,DNP 9052,,NA,,incubator,ZONAL HOSPITAL LAB KABBA,PMB 210 KABBA,Secondary,Hospital,"PMB 210 KABBA, Nigeria",39.78373,-100.445882
NC/NIG/009,NA,,,,NA,,incubator,ABASO CLINIC,LAGOS KADAUNA ROADA KONTAGORA NIGER STATE(LABORATORY NOT IN EXISTENCE),NA,NA,"LAGOS KADAUNA ROADA KONTAGORA NIGER STATE(LABORATORY NOT IN EXISTENCE), Nigeria",39.78373,-100.445882
NC/PLA/001,NA,,,,NA,,incubator,VICTOMA CLINIC (LAB NO LONGER EXISTS),7C MASALACIN JUMMA STREET JOS,NA,NA,"7C MASALACIN JUMMA STREET JOS, Nigeria",39.78373,-100.445882
NE/ADA/005,NA,CHIKPAS,,,NA,,incubator,PRIMARY HEALTH CENTRE,YELWA GANYE ADAAMAWA,Primary,Public Health,"YELWA GANYE ADAAMAWA, Nigeria",39.78373,-100.445882
NE/BAU/006,NA,ELECTRICAL THEMOSTATIC CULTURE CHEST,DNP 9022-1A,0.44166666667,NA,,incubator,MATERNITY CLINIC (NASSARAWA),NASARAWA VILLAGE GANJUWA LGA BAUCHI STATE,Primary,Hospital,"NASARAWA VILLAGE GANJUWA LGA BAUCHI STATE, Nigeria",39.78373,-100.445882
NE/BAU/012,NA,,,,NA,,incubator,BULKACHUWA MODEL PRIMARY HEALTH CENTER,BULKACHUWA TOWN BAUCHI STATE,Primary,NMOD,"BULKACHUWA TOWN BAUCHI STATE, Nigeria",39.78373,-100.445882
NE/BRN/017,NA,SAMFA,,,NA,,incubator,PRIMARY HEALTH CENTER (LABORATORY),"GOMBE ROADA WANDALI,KWAYA-KUSAR L G A BRONO STATE",Primary,Public Health,"GOMBE ROADA WANDALI,KWAYA-KUSAR L G A BRONO STATE, Nigeria",39.78373,-100.445882
NE/GME/001,NA,,,,NA,,incubator,"MATERNITY CLINIC TUKULMA, AKKO LGA GOMBE STATE",AKKO LGA GOMBE STATE,Primary,NA,"AKKO LGA GOMBE STATE, Nigeria",39.78373,-100.445882
NE/GME/002,NA,WICONSIN ALUMINIUM FOUNDATION CO,NO 25X,,2004,,incubator,GENERAL HOSPITAL BILLIRI,GOMBE STATE,Secondary,Hospital,"GOMBE STATE, Nigeria",10.282216,11.162977
NE/GME/002,NA,WICONSIN ALUMINIUM FOUNDATION CO,NO 25X,,2004,,incubator,GENERAL HOSPITAL BILLIRI,GOMBE STATE,Secondary,Hospital,"GOMBE STATE, Nigeria",10.282216,11.162977
NE/GME/002,NA,WICONSIN ALUMINIUM FOUNDATION CO,NO 25X,,2004,,incubator,GENERAL HOSPITAL BILLIRI,GOMBE STATE,Secondary,Hospital,"GOMBE STATE, Nigeria",10.282216,11.162977
NE/GME/002,NA,WICONSIN ALUMINIUM FOUNDATION CO,NO 25X,,2004,,incubator,GENERAL HOSPITAL BILLIRI,GOMBE STATE,Secondary,Hospital,"GOMBE STATE, Nigeria",10.282216,11.162977
NW/JIG/004,NA,,,,NA,,incubator,"KUDA BASIC HEALTH CLINIC, YANKWASHI",YANKWASHI JIGAWA STATE,Primary,NA,"YANKWASHI JIGAWA STATE, Nigeria",12.742809,8.539973
NW/JIG/005,NA,,,,NA,,incubator,BASIC HEALTH CLINIC,"GARIN-GAMBO, GUMEL JIGAWA STATE",NA,NA,"GARIN-GAMBO, GUMEL JIGAWA STATE, Nigeria",12.688882,9.418415
NW/KAD/001,NA,,LOCAL MANUFACTURER,,NA,,incubator,KADAUNA STATE WATER BOARD CLINIC,"5A RIMI DRIVE, UNGWAR RIMI, KADAUNA",NA,NA,"5A RIMI DRIVE, UNGWAR RIMI, KADAUNA, Nigeria",39.78373,-100.445882
NW/KAN/001,NA,MEMMERT,,,NA,,incubator,ALMU MEMORIAL HOSPITAL,"OPPOSITE KUNDILA HOUSING ESTATE, KANO",Primary,NA,"OPPOSITE KUNDILA HOUSING ESTATE, KANO, Nigeria",39.78373,-100.445882
NW/KAN/003,NA,B AND T,,,NA,,incubator,IHSAN MED DIAGNOSTIC LABORATORY,KOFAR NASARAWA KANO,NA,Private,"KOFAR NASARAWA KANO, Nigeria",39.78373,-100.445882
NW/KAN/008,NA,,,,NA,,incubator,PRIMARY HEALTH CLINIC ZORAWA,ZORAWA ROGO LGA,Primary,Public Health,"ZORAWA ROGO LGA, Nigeria",39.78373,-100.445882
NW/KAT/004,NA,,,,NA,,incubator,LABORATORY DEPARTMENT KURAYE HEALTH CLINIC,KURAYE HEALTH CLINIC CHARANCHI LGA KATSINA STATE,Primary,Hospital,"KURAYE HEALTH CLINIC CHARANCHI LGA KATSINA STATE, Nigeria",39.78373,-100.445882
NW/KEB/003,NA,,,,NA,,incubator,"GENERAL HOSPITAL ARGUNGU, KEBBI","BIRNIN KEBBI BYPASS ROADA , KEBBI",Secondary,Hospital,"BIRNIN KEBBI BYPASS ROADA , KEBBI, Nigeria",39.78373,-100.445882
NW/SOK/004,NA,SHERMOND,SLI-2,,NA,,incubator,DOGON DAJI LABORATORY,"DOGON DAJI GENERAL HOSPITAL, SOKOTO STATE",Secondary,Hospital,"DOGON DAJI GENERAL HOSPITAL, SOKOTO STATE, Nigeria",39.78373,-100.445882
NW/SOK/006,NA,,,,2006,,incubator,JAMALI DISPENSARY,BINGI LGA SOKOTO STATE,NA,NA,"BINGI LGA SOKOTO STATE, Nigeria",39.78373,-100.445882
SE/ABI/023,NA,"LTE, INC 702",,,NA,,incubator,"MONAC HOSPITAL AND MATERNITY (MENAC HOSP,154 NEW MKT ABA)","36 AGBARAEVO STREET BY 147 OMUMA ROADA AB,ABIA STATE",Other,Other,"36 AGBARAEVO STREET BY 147 OMUMA ROADA AB,ABIA STATE, Nigeria",39.78373,-100.445882
SE/ENG/023,NA,ANABEST,,,NA,,incubator,MODEL PRIMARY HEALTH CENTRE ACHI AGU,"10/12 ORUCHI ROADA, OKPUNO AHANI ACHIANGU OJI-RIVER L G A ENUGUN STATE",Primary,Public Health,"10/12 ORUCHI ROADA, OKPUNO AHANI ACHIANGU OJI-RIVER L G A ENUGUN STATE, Nigeria",39.78373,-100.445882
SE/ENG/024,NA,CKIKAS INSTRUMENTS,,,2009,,incubator,THE LORDS FOUNDATION DIAGNOSTIC LABORATORIES,65 RAILWAY LINE EMENE ENUGU ENUGU STATE,Primary,Private,"65 RAILWAY LINE EMENE ENUGU ENUGU STATE, Nigeria",39.78373,-100.445882
SE/IMO/004,NA,,,,NA,,incubator,UKAIGWE MEMORIAL HOSPITAL,156 ORLU ROADA AKWAKUMA OWERRI IMO,NA,Private,"156 ORLU ROADA AKWAKUMA OWERRI IMO, Nigeria",39.78373,-100.445882
SE/IMO/017,NA,,,,NA,,incubator,HAVIMED LABORATORY SERVICES,"35 ONUMONU STREET OWERRI, IMO STATE",NA,Private,"35 ONUMONU STREET OWERRI, IMO STATE, Nigeria",39.78373,-100.445882
SS/AKW/002,NA,LOCALLY MADE,,,NA,,incubator,"HEALTH POST, NTO ETON","WARD TWO, IKOT ABIA CLAN, OBOT AKARA, AKWA IBOM",Primary,Hospital,"WARD TWO, IKOT ABIA CLAN, OBOT AKARA, AKWA IBOM, Nigeria",39.78373,-100.445882
SS/AKW/008,NA,,DHP 9052 MODEL,,NA,,incubator,HAEMATOLOGY LABORATORY,"UUTH, UNIVERSITY OF UYO TEACHING HOSPITAL",Tertiary,Hospital,"UUTH, UNIVERSITY OF UYO TEACHING HOSPITAL, Nigeria",39.78373,-100.445882
SS/AKW/014,NA,LTE SCIENTIFIC,,6180571,NA,,incubator,"GENERAL HOSPITAL, ETINAN AKWA IBOM",ETINAN AKWA IBOM STATE,Secondary,NA,"ETINAN AKWA IBOM STATE, Nigeria",4.842617,7.852523
SS/AKW/015,NA,CHINA,DNP 9022-1A,,2005,,incubator,UNIVERSITY OF UYO HEALTH CENTRE,"PMB 1017, UYO AKWA IBOM STATE",Secondary,AcADAemic,"PMB 1017, UYO AKWA IBOM STATE, Nigeria",39.78373,-100.445882
SS/DEL/009,NA,,DNP - 9052,6663,NA,,incubator,ST. JUDE MATERNITY HOME,UMUOKOLO QRTS NDOKWA EAST LGA DELTA STATE,Primary,Private,"UMUOKOLO QRTS NDOKWA EAST LGA DELTA STATE, Nigeria",39.78373,-100.445882
SS/EDO/008,NA,,,,NA,,incubator,EKPEN HOSPITAL LABORATORY,8 1ST AHGO LANE OFF EKEWAN RD BENIN CITY EDO STATE,NA,Private,"8 1ST AHGO LANE OFF EKEWAN RD BENIN CITY EDO STATE, Nigeria",39.78373,-100.445882
SS/EDO/014,NA,MENNETH,,,NA,,incubator,GENERAL HOSPITAL LABORATORY UBIAJA,HOSPITAL ROADA UBIAJA,Secondary,Hospital,"HOSPITAL ROADA UBIAJA, Nigeria",39.78373,-100.445882
SS/EDO/016,NA,,,,NA,,incubator,HEALTH SERVICES (STAFF CLINIC),FEDERAL POLYTECHNIC AUCHI ETSAKO WEST EDO STATE,Secondary,Public Health,"FEDERAL POLYTECHNIC AUCHI ETSAKO WEST EDO STATE, Nigeria",39.78373,-100.445882
SS/RIV/013,NA,MADE IN NIGERIA,,,NA,,incubator,FAVOUR MEDICAL LABORATORY,OPPOSITE MEGA HILTON HOTEL OBUDU CROSS RIVERS STATE,Primary,Private,"OPPOSITE MEGA HILTON HOTEL OBUDU CROSS RIVERS STATE, Nigeria",39.78373,-100.445882
SS/RIV/019,NA,,,,NA,,incubator,AUGOR MEDICAL DIAGNOSTIC LABORATORY,204 ABULOMA RD PORTHARCOURT RIVERS,Other,Private,"204 ABULOMA RD PORTHARCOURT RIVERS, Nigeria",39.78373,-100.445882
SS/RIV/020,NA,LOCALLY FABRICATED,,,NA,,incubator,A AND B MEDICAL LABORATORY,9 NKPOLU RUMIGBO ROADA NKPOLU PH,Other,Private,"9 NKPOLU RUMIGBO ROADA NKPOLU PH, Nigeria",39.78373,-100.445882
SS/RIV/028,NA,,,,NA,,incubator,OUR LADAY HEALTH OF THE SICK,65/67 NKPOGU ROADA P.O BOX 7250 TRANS AMADAI PORTHARCOURT,Other,Hospital,"65/67 NKPOGU ROADA P.O BOX 7250 TRANS AMADAI PORTHARCOURT, Nigeria",39.78373,-100.445882
SW/EKT/008,NA,SANFA,NO DNP-9022A,,NA,,incubator,GENERAL HOSPITAL EMURE EKITI LABORATORY,OPP GOVT NURSERY&PRIMARY SCHOOL ALONG EPORO ROADA,Secondary,NA,"OPP GOVT NURSERY&PRIMARY SCHOOL ALONG EPORO ROADA, Nigeria",NA,NA
SW/LAG/012,NA,LOCAL,,,NA,,incubator,GLORY MEDICAL LABORATORIES,8 ODOFIN STREET AMUKOKO LAGOS,Tertiary,Private,"8 ODOFIN STREET AMUKOKO LAGOS, Nigeria",39.78373,-100.445882
SW/LAG/013,NA,LABSCENCO NIG,,,NA,,incubator,MALGOZ CLIICAL LAB LTD,NO 1 AKANBI SOETAN STREET OLD OJO ROADA ALAKIJA LAGOS,Primary,Private,"NO 1 AKANBI SOETAN STREET OLD OJO ROADA ALAKIJA LAGOS, Nigeria",39.78373,-100.445882
SW/LAG/016,NA,GULFES MEDICAL,DMP-9022A,7906,2007,,incubator,BLESSING CLINIC (SUBVENTED TO ON GEORGE MEDICAL DIAGNOSTICS),ON GEORGE VILLA 1A ADAEOYE FAFORE STREET BSTOP IKOTUN LAGOS,Primary,Private,"ON GEORGE VILLA 1A ADAEOYE FAFORE STREET BSTOP IKOTUN LAGOS, Nigeria",39.78373,-100.445882
SW/LAG/018,NA,LINCOLN MARK MEDICAL,DNP-9022A,22129,2010,,incubator,SCIENTIFIC LAB SERVICES LIMITED,58 RANDLE AVENUE SURULERE LAGOS,NA,Private,"58 RANDLE AVENUE SURULERE LAGOS, Nigeria",6.508868,3.35701
SW/LAG/022,NA,GALLENKAMP,IH-150,,1982,,incubator,ONYEMS-B- HOSPITAL,"16 OBA DAMU STRRET, OJO LAGOS",Primary,Private,"16 OBA DAMU STRRET, OJO LAGOS, Nigeria",39.78373,-100.445882
SW/LAG/023,NA,JIMTEX INTERNATIONAL LTD,,,NA,,incubator,DE-STANDARD MEDICAL LABORATORY,"46, HOSPITAL ROADA, EPE, LAGOS STATE",Primary,Private,"46, HOSPITAL ROADA, EPE, LAGOS STATE, Nigeria",39.78373,-100.445882
SW/LAG/033,NA,,DHP-9052,1009097,NA,,incubator,FOREVER MEDICAL LABORATORY SERVICE,"38/40 OLD OJO ROADA BY LAWLEYS GARDEN, 1ST GATE, MAZA-MAZA LAGOS",Primary,Private,"38/40 OLD OJO ROADA BY LAWLEYS GARDEN, 1ST GATE, MAZA-MAZA LAGOS, Nigeria",39.78373,-100.445882
SW/LAG/035,NA,GENLAB,,,NA,,incubator,UNILAG HEALTH CENTRE LABORATORY,"UNIVERSITY OF LAGOS AKOKA YABA, HEALTH CENTRE.",Secondary,Hospital,"UNIVERSITY OF LAGOS AKOKA YABA, HEALTH CENTRE., Nigeria",39.78373,-100.445882
SW/LAG/037,NA,"EASY WAY MEDICAL, ENGLAND",9052A,17779,2009,,incubator,MEDICAL MISSIONARIES OF MARY MEDICAL CENTRE,P.O BOX 15782 IDI MANGO AGEGE LAGOS,Primary,NGo or Religious,"P.O BOX 15782 IDI MANGO AGEGE LAGOS, Nigeria",39.78373,-100.445882
SW/LAG/048,NA,OLD MODEL,DATA NOT AVAILABLE,,NA,,incubator,J RAPHA HOSPITAL,40 OWODE ADAO LANGBASA AJA LAGOS,Primary,AcADAemic,"40 OWODE ADAO LANGBASA AJA LAGOS, Nigeria",39.78373,-100.445882
SW/LAG/055,NA,,,,NA,,incubator,MEKATRICE DIAGNOSTIC LIMITED,"HOUSE 29, 52 ROADA, FESTAC TOWN, LAGOS",Primary,Hospital,"HOUSE 29, 52 ROADA, FESTAC TOWN, LAGOS, Nigeria",39.78373,-100.445882
SW/LAG/058,NA,LOCALLY FARICATED,,,NA,,incubator,MUCAS HOSPITAL LABORATORY,"19, OGUN ST, ADAEALU BUS STOP DOPEMU LAGOS",Primary,Hospital,"19, OGUN ST, ADAEALU BUS STOP DOPEMU LAGOS, Nigeria",39.78373,-100.445882
SW/LAG/060,NA,,,,NA,,incubator,NEW IKEJA HOSPITAL ANDMATERNITY,15 GBAJOBI STREET OFF AWOLOWO IKEJA LAGOS,Secondary,Hospital,"15 GBAJOBI STREET OFF AWOLOWO IKEJA LAGOS, Nigeria",39.78373,-100.445882
SW/LAG/080,NA,MENNET,,,NA,,incubator,FEDERAL AIRPORT AUTHORITY NIGERIA HOSP,AIRPORT INTERNATIONAL IKEJA LAGOS STATE,Primary,Hospital,"AIRPORT INTERNATIONAL IKEJA LAGOS STATE, Nigeria",39.78373,-100.445882
SW/LAG/100,NA,UNISCO,,,NA,,incubator,UAC STAFF CLINIC,"NIGER HOUSE ODUNLAMI BY BROADA STREET, LAGOS ISLAND LAGOS",Primary,Hospital,"NIGER HOUSE ODUNLAMI BY BROADA STREET, LAGOS ISLAND LAGOS, Nigeria",39.78373,-100.445882
SW/OGN/006,NA,SCIENTIFIC LAB SURP LTD,,,NA,,incubator,STATE HOSPITAL OTA OGUN STATE (HOSIPTAL LABORATORY),IDI IROKO ROADA OTTA OGUN STATE,Secondary,Hospital,"IDI IROKO ROADA OTTA OGUN STATE, Nigeria",39.78373,-100.445882
SW/OGN/007,NA,SANFACLAMFIELD,DNP-9022A,,2010,,incubator,BLESSING MEDICAL LABORATORY,"JAYEOLA HOUSE IKOLAJE BORDER ROADA, IDIROKO-OGUN STATE",Primary,Private,"JAYEOLA HOUSE IKOLAJE BORDER ROADA, IDIROKO-OGUN STATE, Nigeria",39.78373,-100.445882
SW/OYO/021,NA,MEMMERT,UNB 500,,NA,SURGIFRIEND,incubator,CHEMICAL PATHOLOGY,UNIVERSITY COLLEGE HOSPITAL IBADAAN OYO,Tertiary,Hospital,"UNIVERSITY COLLEGE HOSPITAL IBADAAN OYO, Nigeria",39.78373,-100.445882
SW/LAG/065,NA,,SM9082,,NA,,incubator,LAB.DEPT.,LAGOS STATE TEACHING HOPS. IKEJA,Tertiary,Hospital,"LAGOS STATE TEACHING HOPS. IKEJA, Nigeria",39.78373,-100.445882
